cell50,year,species,species_count,total_mammal_count_same_cell
92,2016,american_badger,5,26
92,2017,american_badger,3,24
92,2018,american_badger,0,23
92,2019,american_badger,4,13
92,2020,american_badger,2,24
92,2021,american_badger,7,82
92,2022,american_badger,6,68
92,2023,american_badger,7,177
92,2024,american_badger,4,172
92,2025,american_badger,6,73
93,2012,american_badger,0,2
93,2013,american_badger,2,2
93,2015,american_badger,0,1
93,2016,american_badger,0,2
93,2017,american_badger,0,5
93,2018,american_badger,0,2
93,2019,american_badger,0,4
93,2020,american_badger,0,3
93,2021,american_badger,0,8
93,2022,american_badger,0,5
93,2023,american_badger,0,18
93,2024,american_badger,1,44
93,2025,american_badger,3,18
97,2021,american_badger,0,1
97,2022,american_badger,0,1
97,2025,american_badger,1,1
109,2009,american_badger,0,1
109,2010,american_badger,0,1
109,2014,american_badger,0,1
109,2016,american_badger,0,2
109,2017,american_badger,0,10
109,2018,american_badger,0,2
109,2019,american_badger,0,12
109,2020,american_badger,0,12
109,2021,american_badger,0,8
109,2022,american_badger,0,18
109,2023,american_badger,0,15
109,2024,american_badger,1,32
109,2025,american_badger,0,62
110,2014,american_badger,0,4
110,2015,american_badger,0,2
110,2016,american_badger,0,2
110,2017,american_badger,1,26
110,2018,american_badger,0,21
110,2019,american_badger,0,11
110,2020,american_badger,0,33
110,2021,american_badger,1,26
110,2022,american_badger,0,18
110,2023,american_badger,0,29
110,2024,american_badger,1,38
110,2025,american_badger,1,84
111,2008,american_badger,0,3
111,2010,american_badger,0,1
111,2017,american_badger,0,3
111,2018,american_badger,0,3
111,2019,american_badger,0,3
111,2020,american_badger,0,5
111,2021,american_badger,0,14
111,2022,american_badger,0,16
111,2023,american_badger,1,67
111,2024,american_badger,1,43
111,2025,american_badger,0,33
113,2023,american_badger,1,8
113,2024,american_badger,0,2
114,2017,american_badger,0,1
114,2018,american_badger,0,1
114,2020,american_badger,0,7
114,2021,american_badger,0,9
114,2022,american_badger,2,14
114,2023,american_badger,0,9
114,2024,american_badger,2,9
114,2025,american_badger,1,12
120,2009,american_badger,0,2
120,2010,american_badger,0,1
120,2011,american_badger,0,1
120,2012,american_badger,0,2
120,2014,american_badger,0,1
120,2016,american_badger,0,2
120,2017,american_badger,0,6
120,2018,american_badger,0,10
120,2019,american_badger,0,9
120,2020,american_badger,0,20
120,2021,american_badger,0,20
120,2022,american_badger,0,23
120,2023,american_badger,0,15
120,2024,american_badger,0,36
120,2025,american_badger,1,31
122,2008,american_badger,0,1
122,2015,american_badger,0,1
122,2016,american_badger,0,2
122,2017,american_badger,1,3
122,2018,american_badger,0,2
122,2019,american_badger,0,1
122,2020,american_badger,1,3
122,2022,american_badger,0,19
122,2023,american_badger,0,1
122,2024,american_badger,0,4
122,2025,american_badger,0,3
128,2018,american_badger,0,1
128,2023,american_badger,1,6
128,2024,american_badger,1,4
128,2025,american_badger,0,1
130,2008,american_badger,0,1
130,2010,american_badger,0,1
130,2011,american_badger,0,1
130,2016,american_badger,0,1
130,2017,american_badger,0,2
130,2021,american_badger,0,1
130,2022,american_badger,1,7
130,2023,american_badger,0,3
130,2024,american_badger,0,3
130,2025,american_badger,0,1
163,2017,american_badger,0,1
163,2018,american_badger,0,1
163,2020,american_badger,0,1
163,2021,american_badger,2,2
163,2024,american_badger,0,2
163,2025,american_badger,1,6
164,2009,american_badger,0,1
164,2010,american_badger,0,3
164,2011,american_badger,0,4
164,2013,american_badger,0,2
164,2014,american_badger,0,1
164,2016,american_badger,0,1
164,2017,american_badger,0,3
164,2018,american_badger,0,3
164,2019,american_badger,0,5
164,2020,american_badger,1,7
164,2021,american_badger,0,15
164,2022,american_badger,0,10
164,2023,american_badger,0,23
164,2024,american_badger,1,18
164,2025,american_badger,0,40
165,2010,american_badger,0,1
165,2012,american_badger,0,1
165,2017,american_badger,0,1
165,2018,american_badger,0,2
165,2019,american_badger,0,5
165,2020,american_badger,0,12
165,2021,american_badger,1,1
165,2022,american_badger,0,1
165,2023,american_badger,0,3
165,2024,american_badger,1,19
165,2025,american_badger,1,12
171,2011,american_badger,0,2
171,2012,american_badger,0,1
171,2014,american_badger,0,3
171,2015,american_badger,0,7
171,2017,american_badger,0,13
171,2018,american_badger,0,20
171,2019,american_badger,0,26
171,2020,american_badger,0,25
171,2021,american_badger,0,30
171,2022,american_badger,0,34
171,2023,american_badger,0,26
171,2024,american_badger,0,91
171,2025,american_badger,2,42
173,2009,american_badger,0,1
173,2014,american_badger,0,1
173,2018,american_badger,0,1
173,2019,american_badger,0,2
173,2020,american_badger,0,6
173,2021,american_badger,1,2
173,2022,american_badger,0,3
173,2023,american_badger,0,6
173,2024,american_badger,0,7
173,2025,american_badger,0,12
174,2013,american_badger,0,1
174,2016,american_badger,0,1
174,2018,american_badger,0,3
174,2020,american_badger,0,1
174,2021,american_badger,0,1
174,2023,american_badger,0,1
174,2024,american_badger,1,5
174,2025,american_badger,0,6
175,2010,american_badger,0,1
175,2012,american_badger,0,1
175,2014,american_badger,0,1
175,2015,american_badger,0,1
175,2016,american_badger,0,8
175,2017,american_badger,1,3
175,2018,american_badger,0,12
175,2019,american_badger,0,2
175,2020,american_badger,0,3
175,2021,american_badger,0,32
175,2022,american_badger,0,10
175,2023,american_badger,0,12
175,2024,american_badger,0,21
175,2025,american_badger,0,34
179,2018,american_badger,0,1
179,2020,american_badger,0,2
179,2021,american_badger,0,2
179,2022,american_badger,0,6
179,2023,american_badger,1,4
179,2024,american_badger,0,4
179,2025,american_badger,0,1
180,2012,american_badger,1,1
180,2018,american_badger,0,4
180,2019,american_badger,0,2
180,2021,american_badger,1,12
180,2022,american_badger,1,14
180,2023,american_badger,0,10
180,2024,american_badger,0,17
180,2025,american_badger,0,1
181,2021,american_badger,1,5
181,2024,american_badger,0,1
182,2021,american_badger,0,7
182,2022,american_badger,0,1
182,2023,american_badger,0,1
182,2024,american_badger,1,5
182,2025,american_badger,0,4
218,2010,american_badger,0,1
218,2014,american_badger,0,2
218,2015,american_badger,0,3
218,2016,american_badger,0,4
218,2017,american_badger,0,19
218,2018,american_badger,0,10
218,2019,american_badger,0,15
218,2020,american_badger,1,17
218,2021,american_badger,0,53
218,2022,american_badger,0,38
218,2023,american_badger,1,41
218,2024,american_badger,0,70
218,2025,american_badger,0,66
220,2017,american_badger,0,1
220,2018,american_badger,0,2
220,2020,american_badger,0,2
220,2021,american_badger,0,2
220,2022,american_badger,0,8
220,2023,american_badger,0,2
220,2024,american_badger,0,16
220,2025,american_badger,1,5
222,2008,american_badger,0,1
222,2009,american_badger,0,1
222,2015,american_badger,0,1
222,2017,american_badger,0,6
222,2018,american_badger,0,16
222,2019,american_badger,0,4
222,2020,american_badger,0,20
222,2021,american_badger,0,17
222,2022,american_badger,0,19
222,2023,american_badger,0,34
222,2024,american_badger,0,46
222,2025,american_badger,1,27
223,2015,american_badger,0,1
223,2016,american_badger,0,1
223,2017,american_badger,0,8
223,2018,american_badger,0,14
223,2019,american_badger,0,7
223,2020,american_badger,0,24
223,2021,american_badger,0,12
223,2022,american_badger,0,10
223,2023,american_badger,0,30
223,2024,american_badger,1,47
223,2025,american_badger,0,38
229,2011,american_badger,0,2
229,2012,american_badger,0,2
229,2014,american_badger,0,1
229,2016,american_badger,0,9
229,2017,american_badger,0,3
229,2018,american_badger,0,22
229,2019,american_badger,0,30
229,2020,american_badger,0,46
229,2021,american_badger,0,34
229,2022,american_badger,1,76
229,2023,american_badger,0,107
229,2024,american_badger,0,64
229,2025,american_badger,1,87
230,2008,american_badger,0,1
230,2010,american_badger,0,3
230,2012,american_badger,0,2
230,2013,american_badger,0,2
230,2014,american_badger,0,6
230,2015,american_badger,0,12
230,2016,american_badger,0,26
230,2017,american_badger,0,35
230,2018,american_badger,0,77
230,2019,american_badger,0,50
230,2020,american_badger,0,145
230,2021,american_badger,0,165
230,2022,american_badger,0,194
230,2023,american_badger,1,134
230,2024,american_badger,0,219
230,2025,american_badger,0,256
231,2012,american_badger,0,2
231,2016,american_badger,1,5
231,2017,american_badger,0,6
231,2018,american_badger,0,5
231,2020,american_badger,0,7
231,2021,american_badger,0,9
231,2022,american_badger,0,5
231,2023,american_badger,0,3
231,2024,american_badger,0,11
231,2025,american_badger,0,6
239,2012,american_badger,0,1
239,2014,american_badger,0,3
239,2018,american_badger,0,11
239,2019,american_badger,0,5
239,2020,american_badger,0,1
239,2021,american_badger,0,3
239,2022,american_badger,0,1
239,2023,american_badger,0,1
239,2024,american_badger,1,16
239,2025,american_badger,0,7
243,2021,american_badger,0,1
243,2024,american_badger,1,4
243,2025,american_badger,0,1
281,2009,american_badger,0,1
281,2010,american_badger,0,2
281,2011,american_badger,0,1
281,2017,american_badger,0,1
281,2018,american_badger,0,3
281,2019,american_badger,0,6
281,2020,american_badger,0,10
281,2021,american_badger,1,24
281,2022,american_badger,0,19
281,2023,american_badger,1,16
281,2024,american_badger,0,16
281,2025,american_badger,0,19
282,2010,american_badger,0,1
282,2019,american_badger,0,1
282,2020,american_badger,0,4
282,2021,american_badger,1,4
282,2022,american_badger,0,5
282,2023,american_badger,0,5
282,2024,american_badger,0,9
282,2025,american_badger,0,25
284,2020,american_badger,0,1
284,2021,american_badger,0,3
284,2022,american_badger,2,5
284,2023,american_badger,0,3
284,2024,american_badger,0,6
284,2025,american_badger,0,1
286,2018,american_badger,0,1
286,2019,american_badger,0,4
286,2020,american_badger,0,6
286,2021,american_badger,0,4
286,2022,american_badger,0,2
286,2023,american_badger,1,23
286,2024,american_badger,1,17
286,2025,american_badger,0,31
292,2011,american_badger,0,2
292,2015,american_badger,0,4
292,2016,american_badger,0,4
292,2017,american_badger,0,9
292,2018,american_badger,0,21
292,2019,american_badger,0,26
292,2020,american_badger,0,38
292,2021,american_badger,0,50
292,2022,american_badger,1,66
292,2023,american_badger,0,59
292,2024,american_badger,0,63
292,2025,american_badger,0,95
295,2011,american_badger,0,2
295,2013,american_badger,0,3
295,2016,american_badger,0,4
295,2017,american_badger,0,5
295,2018,american_badger,0,8
295,2019,american_badger,0,7
295,2020,american_badger,0,2
295,2021,american_badger,1,13
295,2022,american_badger,0,16
295,2023,american_badger,0,15
295,2024,american_badger,0,23
295,2025,american_badger,1,32
299,2018,american_badger,0,1
299,2020,american_badger,0,1
299,2021,american_badger,0,2
299,2022,american_badger,0,3
299,2023,american_badger,0,12
299,2024,american_badger,1,8
299,2025,american_badger,0,5
300,2016,american_badger,0,1
300,2018,american_badger,0,1
300,2019,american_badger,0,2
300,2020,american_badger,0,1
300,2021,american_badger,1,3
300,2022,american_badger,0,9
300,2023,american_badger,0,19
300,2024,american_badger,1,32
300,2025,american_badger,0,28
304,2020,american_badger,1,1
304,2025,american_badger,0,1
314,2017,american_badger,0,2
314,2020,american_badger,1,5
314,2021,american_badger,0,11
314,2022,american_badger,0,3
314,2023,american_badger,0,1
314,2024,american_badger,0,2
314,2025,american_badger,0,1
319,2015,american_badger,0,1
319,2019,american_badger,0,2
319,2021,american_badger,0,5
319,2022,american_badger,0,7
319,2023,american_badger,0,5
319,2024,american_badger,0,7
319,2025,american_badger,1,5
327,2010,american_badger,0,3
327,2011,american_badger,0,2
327,2012,american_badger,0,2
327,2013,american_badger,0,3
327,2014,american_badger,0,3
327,2015,american_badger,0,3
327,2016,american_badger,0,26
327,2017,american_badger,0,57
327,2018,american_badger,4,144
327,2019,american_badger,0,151
327,2020,american_badger,1,82
327,2021,american_badger,2,92
327,2022,american_badger,0,154
327,2023,american_badger,0,271
327,2024,american_badger,0,258
327,2025,american_badger,0,318
349,2011,american_badger,0,1
349,2018,american_badger,0,2
349,2019,american_badger,0,7
349,2020,american_badger,0,4
349,2021,american_badger,1,13
349,2022,american_badger,0,8
349,2023,american_badger,0,7
349,2024,american_badger,2,38
349,2025,american_badger,0,6
350,2014,american_badger,0,1
350,2015,american_badger,0,2
350,2016,american_badger,0,1
350,2017,american_badger,0,1
350,2018,american_badger,0,40
350,2019,american_badger,0,329
350,2020,american_badger,1,208
350,2021,american_badger,0,236
350,2022,american_badger,0,174
350,2023,american_badger,0,464
350,2024,american_badger,0,413
350,2025,american_badger,0,249
351,2008,american_badger,0,1
351,2014,american_badger,0,1
351,2015,american_badger,0,4
351,2016,american_badger,0,5
351,2017,american_badger,0,20
351,2018,american_badger,2,47
351,2019,american_badger,0,18
351,2020,american_badger,0,22
351,2021,american_badger,0,28
351,2022,american_badger,0,35
351,2023,american_badger,1,163
351,2024,american_badger,0,306
351,2025,american_badger,0,60
352,2010,american_badger,0,1
352,2014,american_badger,0,1
352,2016,american_badger,0,1
352,2017,american_badger,0,1
352,2019,american_badger,0,2
352,2020,american_badger,0,2
352,2021,american_badger,1,8
352,2022,american_badger,0,5
352,2023,american_badger,0,6
352,2024,american_badger,0,15
352,2025,american_badger,0,8
356,2009,american_badger,0,2
356,2011,american_badger,0,3
356,2013,american_badger,0,1
356,2014,american_badger,0,1
356,2015,american_badger,0,1
356,2017,american_badger,0,3
356,2019,american_badger,0,7
356,2020,american_badger,0,12
356,2021,american_badger,0,8
356,2022,american_badger,0,12
356,2023,american_badger,0,13
356,2024,american_badger,0,15
356,2025,american_badger,1,25
361,2018,american_badger,0,1
361,2019,american_badger,0,1
361,2020,american_badger,0,1
361,2021,american_badger,1,4
361,2023,american_badger,0,1
361,2024,american_badger,0,4
361,2025,american_badger,0,3
363,2017,american_badger,0,2
363,2019,american_badger,0,1
363,2021,american_badger,1,4
363,2022,american_badger,0,10
363,2023,american_badger,0,8
363,2024,american_badger,2,10
363,2025,american_badger,0,12
364,2015,american_badger,0,1
364,2018,american_badger,0,2
364,2021,american_badger,0,2
364,2022,american_badger,0,3
364,2023,american_badger,1,4
364,2025,american_badger,0,4
372,2008,american_badger,0,4
372,2010,american_badger,0,1
372,2013,american_badger,0,1
372,2015,american_badger,0,2
372,2016,american_badger,0,4
372,2017,american_badger,0,10
372,2018,american_badger,0,5
372,2019,american_badger,1,23
372,2020,american_badger,0,34
372,2021,american_badger,0,25
372,2022,american_badger,0,39
372,2023,american_badger,0,32
372,2024,american_badger,0,39
372,2025,american_badger,1,25
373,2009,american_badger,0,17
373,2010,american_badger,0,6
373,2011,american_badger,0,1
373,2012,american_badger,0,10
373,2013,american_badger,0,8
373,2014,american_badger,0,11
373,2015,american_badger,0,18
373,2016,american_badger,0,11
373,2017,american_badger,0,14
373,2018,american_badger,0,67
373,2019,american_badger,0,98
373,2020,american_badger,0,95
373,2021,american_badger,0,72
373,2022,american_badger,0,108
373,2023,american_badger,2,107
373,2024,american_badger,0,186
373,2025,american_badger,0,165
374,2017,american_badger,0,1
374,2018,american_badger,0,1
374,2019,american_badger,0,5
374,2021,american_badger,0,3
374,2022,american_badger,0,21
374,2023,american_badger,0,15
374,2024,american_badger,1,11
374,2025,american_badger,0,5
377,2017,american_badger,0,2
377,2018,american_badger,0,2
377,2019,american_badger,1,5
377,2020,american_badger,0,1
377,2021,american_badger,0,18
377,2022,american_badger,0,4
377,2023,american_badger,0,5
377,2024,american_badger,0,1
377,2025,american_badger,0,4
378,2018,american_badger,0,2
378,2019,american_badger,1,3
378,2020,american_badger,0,8
378,2021,american_badger,0,5
378,2022,american_badger,0,3
378,2023,american_badger,0,3
378,2024,american_badger,0,1
378,2025,american_badger,0,3
389,2009,american_badger,0,4
389,2010,american_badger,0,4
389,2011,american_badger,0,2
389,2012,american_badger,0,4
389,2013,american_badger,0,8
389,2014,american_badger,0,6
389,2015,american_badger,0,6
389,2016,american_badger,0,12
389,2017,american_badger,0,17
389,2018,american_badger,0,46
389,2019,american_badger,0,45
389,2020,american_badger,0,98
389,2021,american_badger,0,102
389,2022,american_badger,0,109
389,2023,american_badger,0,154
389,2024,american_badger,1,183
389,2025,american_badger,0,257
416,2009,american_badger,0,2
416,2010,american_badger,0,2
416,2011,american_badger,0,2
416,2012,american_badger,0,2
416,2013,american_badger,0,3
416,2014,american_badger,0,13
416,2015,american_badger,0,8
416,2016,american_badger,0,14
416,2017,american_badger,0,43
416,2018,american_badger,0,27
416,2019,american_badger,0,53
416,2020,american_badger,0,110
416,2021,american_badger,0,124
416,2022,american_badger,0,214
416,2023,american_badger,0,247
416,2024,american_badger,1,373
416,2025,american_badger,2,583
417,2013,american_badger,0,1
417,2014,american_badger,0,3
417,2016,american_badger,0,3
417,2017,american_badger,0,6
417,2018,american_badger,0,18
417,2019,american_badger,0,35
417,2020,american_badger,0,27
417,2021,american_badger,1,36
417,2022,american_badger,0,23
417,2023,american_badger,0,29
417,2024,american_badger,0,36
417,2025,american_badger,1,50
418,2008,american_badger,0,1
418,2010,american_badger,0,1
418,2013,american_badger,0,1
418,2014,american_badger,0,1
418,2015,american_badger,0,1
418,2017,american_badger,0,5
418,2018,american_badger,0,2
418,2019,american_badger,1,6
418,2020,american_badger,0,12
418,2021,american_badger,0,20
418,2022,american_badger,1,11
418,2023,american_badger,0,17
418,2024,american_badger,0,21
418,2025,american_badger,0,18
422,2015,american_badger,0,4
422,2017,american_badger,0,1
422,2018,american_badger,0,2
422,2019,american_badger,1,12
422,2020,american_badger,0,34
422,2021,american_badger,1,24
422,2022,american_badger,1,40
422,2023,american_badger,2,150
422,2024,american_badger,0,324
422,2025,american_badger,0,91
424,2012,american_badger,0,1
424,2014,american_badger,0,1
424,2015,american_badger,0,3
424,2017,american_badger,0,2
424,2018,american_badger,0,1
424,2020,american_badger,0,20
424,2021,american_badger,0,10
424,2022,american_badger,0,12
424,2023,american_badger,0,16
424,2024,american_badger,1,14
424,2025,american_badger,0,16
429,2013,american_badger,1,1
429,2015,american_badger,0,1
429,2016,american_badger,0,1
429,2018,american_badger,0,1
429,2019,american_badger,0,6
429,2020,american_badger,0,1
429,2021,american_badger,0,6
429,2022,american_badger,0,1
429,2023,american_badger,0,3
429,2024,american_badger,1,18
429,2025,american_badger,0,19
432,2013,american_badger,0,1
432,2015,american_badger,0,1
432,2016,american_badger,0,7
432,2017,american_badger,1,12
432,2018,american_badger,0,4
432,2019,american_badger,0,9
432,2020,american_badger,0,5
432,2021,american_badger,0,8
432,2022,american_badger,1,14
432,2023,american_badger,0,4
432,2024,american_badger,0,14
432,2025,american_badger,1,18
433,2011,american_badger,0,1
433,2012,american_badger,0,1
433,2015,american_badger,0,2
433,2016,american_badger,0,8
433,2017,american_badger,0,72
433,2018,american_badger,1,39
433,2019,american_badger,0,65
433,2020,american_badger,0,34
433,2021,american_badger,0,38
433,2022,american_badger,0,42
433,2023,american_badger,0,64
433,2024,american_badger,0,97
433,2025,american_badger,0,68
435,2016,american_badger,1,4
435,2019,american_badger,3,7
435,2020,american_badger,1,3
435,2021,american_badger,0,4
435,2023,american_badger,0,1
435,2024,american_badger,0,1
435,2025,american_badger,0,4
441,2009,american_badger,0,1
441,2021,american_badger,0,2
441,2022,american_badger,1,2
441,2023,american_badger,0,1
441,2025,american_badger,0,2
449,2009,american_badger,0,1
449,2013,american_badger,0,2
449,2016,american_badger,0,1
449,2017,american_badger,0,7
449,2018,american_badger,0,14
449,2019,american_badger,0,35
449,2020,american_badger,0,27
449,2021,american_badger,0,18
449,2022,american_badger,0,22
449,2023,american_badger,0,7
449,2024,american_badger,0,24
449,2025,american_badger,1,17
450,2013,american_badger,0,1
450,2016,american_badger,0,1
450,2018,american_badger,0,2
450,2019,american_badger,0,1
450,2020,american_badger,0,2
450,2021,american_badger,0,3
450,2023,american_badger,0,2
450,2024,american_badger,1,1
450,2025,american_badger,0,1
451,2014,american_badger,1,2
451,2017,american_badger,0,1
451,2018,american_badger,0,1
451,2020,american_badger,0,1
451,2021,american_badger,0,1
451,2022,american_badger,1,8
451,2023,american_badger,0,1
451,2024,american_badger,0,10
451,2025,american_badger,0,3
454,2015,american_badger,0,1
454,2017,american_badger,0,2
454,2018,american_badger,0,1
454,2020,american_badger,0,6
454,2021,american_badger,0,3
454,2022,american_badger,0,4
454,2023,american_badger,0,1
454,2024,american_badger,0,1
454,2025,american_badger,1,2
462,2009,american_badger,0,1
462,2010,american_badger,0,2
462,2011,american_badger,0,1
462,2012,american_badger,0,1
462,2013,american_badger,0,2
462,2014,american_badger,0,5
462,2015,american_badger,0,4
462,2016,american_badger,0,9
462,2017,american_badger,1,20
462,2018,american_badger,0,42
462,2019,american_badger,0,78
462,2020,american_badger,0,116
462,2021,american_badger,0,145
462,2022,american_badger,0,89
462,2023,american_badger,0,135
462,2024,american_badger,0,154
462,2025,american_badger,0,266
463,2011,american_badger,0,1
463,2015,american_badger,0,1
463,2018,american_badger,0,2
463,2019,american_badger,1,8
463,2020,american_badger,1,12
463,2021,american_badger,0,9
463,2022,american_badger,0,11
463,2023,american_badger,1,23
463,2024,american_badger,0,18
463,2025,american_badger,0,8
466,2010,american_badger,1,2
466,2015,american_badger,0,1
466,2017,american_badger,0,3
466,2018,american_badger,0,3
466,2019,american_badger,0,3
466,2020,american_badger,0,6
466,2021,american_badger,0,14
466,2022,american_badger,0,1
466,2023,american_badger,0,8
466,2024,american_badger,0,1
466,2025,american_badger,0,7
467,2008,american_badger,0,1
467,2009,american_badger,0,1
467,2012,american_badger,1,3
467,2014,american_badger,0,1
467,2016,american_badger,0,1
467,2017,american_badger,0,4
467,2018,american_badger,0,3
467,2019,american_badger,0,4
467,2020,american_badger,0,3
467,2021,american_badger,0,3
467,2022,american_badger,0,2
467,2023,american_badger,0,5
467,2024,american_badger,0,13
467,2025,american_badger,0,4
491,2015,american_badger,0,3
491,2016,american_badger,0,2
491,2017,american_badger,0,7
491,2018,american_badger,0,9
491,2019,american_badger,0,3
491,2020,american_badger,0,7
491,2021,american_badger,0,6
491,2022,american_badger,0,20
491,2023,american_badger,0,19
491,2024,american_badger,0,142
491,2025,american_badger,1,23
492,2008,american_badger,0,4
492,2010,american_badger,1,7
492,2011,american_badger,0,2
492,2012,american_badger,0,5
492,2013,american_badger,0,12
492,2014,american_badger,0,9
492,2015,american_badger,0,19
492,2016,american_badger,0,12
492,2017,american_badger,0,28
492,2018,american_badger,0,36
492,2019,american_badger,0,67
492,2020,american_badger,1,65
492,2021,american_badger,0,118
492,2022,american_badger,0,98
492,2023,american_badger,0,133
492,2024,american_badger,3,175
492,2025,american_badger,1,469
493,2014,american_badger,0,1
493,2016,american_badger,0,1
493,2017,american_badger,0,4
493,2018,american_badger,0,9
493,2019,american_badger,0,8
493,2020,american_badger,1,10
493,2021,american_badger,1,19
493,2022,american_badger,0,21
493,2023,american_badger,0,7
493,2024,american_badger,0,32
493,2025,american_badger,3,25
494,2014,american_badger,0,7
494,2015,american_badger,0,9
494,2016,american_badger,0,18
494,2017,american_badger,2,15
494,2018,american_badger,1,7
494,2019,american_badger,0,31
494,2020,american_badger,0,8
494,2021,american_badger,0,3
494,2022,american_badger,1,4
494,2023,american_badger,0,6
494,2024,american_badger,1,9
494,2025,american_badger,1,6
496,2014,american_badger,1,2
496,2015,american_badger,0,3
496,2017,american_badger,0,6
496,2018,american_badger,0,3
496,2019,american_badger,0,1
496,2020,american_badger,0,4
496,2021,american_badger,0,7
496,2022,american_badger,0,6
496,2023,american_badger,0,27
496,2024,american_badger,0,49
496,2025,american_badger,3,27
498,2014,american_badger,0,1
498,2019,american_badger,1,2
498,2020,american_badger,0,14
498,2021,american_badger,0,6
498,2022,american_badger,0,17
498,2023,american_badger,2,114
498,2024,american_badger,1,205
498,2025,american_badger,0,15
499,2014,american_badger,0,1
499,2016,american_badger,0,1
499,2017,american_badger,0,1
499,2019,american_badger,0,5
499,2020,american_badger,0,1
499,2021,american_badger,0,11
499,2022,american_badger,0,6
499,2023,american_badger,0,28
499,2024,american_badger,0,6
499,2025,american_badger,1,6
500,2010,american_badger,0,1
500,2017,american_badger,0,6
500,2018,american_badger,0,2
500,2020,american_badger,0,7
500,2021,american_badger,0,2
500,2022,american_badger,1,3
500,2023,american_badger,0,12
500,2024,american_badger,0,6
500,2025,american_badger,0,15
505,2011,american_badger,0,2
505,2012,american_badger,0,3
505,2014,american_badger,0,1
505,2017,american_badger,0,2
505,2018,american_badger,0,1
505,2020,american_badger,0,3
505,2021,american_badger,0,4
505,2022,american_badger,0,3
505,2023,american_badger,0,7
505,2024,american_badger,1,14
505,2025,american_badger,0,5
506,2010,american_badger,0,1
506,2011,american_badger,0,1
506,2012,american_badger,0,1
506,2013,american_badger,0,1
506,2016,american_badger,0,2
506,2017,american_badger,0,2
506,2018,american_badger,0,12
506,2019,american_badger,0,16
506,2020,american_badger,0,9
506,2021,american_badger,1,11
506,2022,american_badger,0,6
506,2023,american_badger,0,2
506,2024,american_badger,0,12
506,2025,american_badger,0,20
523,2020,american_badger,0,1
523,2024,american_badger,1,1
532,2017,american_badger,0,4
532,2018,american_badger,0,4
532,2019,american_badger,1,5
532,2020,american_badger,0,24
532,2021,american_badger,0,12
532,2022,american_badger,0,7
532,2023,american_badger,0,15
532,2024,american_badger,0,8
532,2025,american_badger,0,13
538,2016,american_badger,0,2
538,2017,american_badger,1,1
538,2018,american_badger,0,11
538,2019,american_badger,0,5
538,2020,american_badger,0,3
538,2021,american_badger,0,10
538,2022,american_badger,0,22
538,2023,american_badger,0,11
538,2024,american_badger,0,14
538,2025,american_badger,0,15
549,2015,american_badger,0,3
549,2016,american_badger,0,2
549,2017,american_badger,0,7
549,2018,american_badger,0,4
549,2019,american_badger,0,4
549,2020,american_badger,0,13
549,2021,american_badger,0,24
549,2022,american_badger,0,22
549,2023,american_badger,0,21
549,2024,american_badger,0,22
549,2025,american_badger,1,27
550,2009,american_badger,0,3
550,2011,american_badger,0,3
550,2012,american_badger,0,2
550,2013,american_badger,0,1
550,2016,american_badger,0,9
550,2017,american_badger,0,6
550,2018,american_badger,0,9
550,2019,american_badger,0,12
550,2020,american_badger,0,7
550,2021,american_badger,0,13
550,2022,american_badger,0,154
550,2023,american_badger,0,113
550,2024,american_badger,1,204
550,2025,american_badger,0,141
567,2012,american_badger,0,1
567,2015,american_badger,0,1
567,2016,american_badger,0,6
567,2017,american_badger,1,11
567,2018,american_badger,0,11
567,2019,american_badger,0,16
567,2020,american_badger,0,7
567,2021,american_badger,0,5
567,2022,american_badger,0,6
567,2023,american_badger,0,13
567,2024,american_badger,1,14
567,2025,american_badger,0,12
569,2011,american_badger,0,1
569,2015,american_badger,0,8
569,2016,american_badger,0,2
569,2017,american_badger,0,7
569,2018,american_badger,0,7
569,2019,american_badger,0,6
569,2020,american_badger,0,7
569,2021,american_badger,1,6
569,2022,american_badger,0,11
569,2023,american_badger,0,12
569,2024,american_badger,0,6
569,2025,american_badger,0,13
570,2012,american_badger,0,1
570,2015,american_badger,0,5
570,2017,american_badger,0,1
570,2019,american_badger,0,1
570,2021,american_badger,0,4
570,2022,american_badger,0,2
570,2024,american_badger,0,4
570,2025,american_badger,1,4
572,2013,american_badger,0,1
572,2015,american_badger,0,2
572,2016,american_badger,0,1
572,2017,american_badger,0,4
572,2019,american_badger,0,3
572,2020,american_badger,0,3
572,2021,american_badger,0,3
572,2022,american_badger,0,9
572,2023,american_badger,0,9
572,2024,american_badger,1,12
572,2025,american_badger,0,9
573,2014,american_badger,0,1
573,2017,american_badger,0,2
573,2019,american_badger,0,2
573,2020,american_badger,0,6
573,2021,american_badger,0,3
573,2022,american_badger,0,4
573,2023,american_badger,0,9
573,2024,american_badger,2,35
573,2025,american_badger,0,8
576,2017,american_badger,1,4
576,2018,american_badger,0,2
576,2020,american_badger,0,4
576,2021,american_badger,0,2
576,2022,american_badger,0,7
576,2023,american_badger,0,8
576,2024,american_badger,0,5
576,2025,american_badger,0,28
579,2014,american_badger,0,2
579,2015,american_badger,0,1
579,2016,american_badger,0,3
579,2017,american_badger,0,2
579,2019,american_badger,0,3
579,2020,american_badger,0,4
579,2021,american_badger,0,4
579,2022,american_badger,1,6
579,2023,american_badger,0,11
579,2024,american_badger,0,7
579,2025,american_badger,0,13
