"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
119,-3.75897836137981,-6.80059276155099,-1.02172444344746,-3.50277580364209,-5.39115546389138,-1.7109751479951,-2.19292341733866,-5.23647902243771,0.621294288395324,NA,NA,-70.0099758745498,44.8709568962281
120,-3.31456967842604,-6.1256827789587,-0.77246050877294,-1.70465200589927,-3.94733233841658,0.457501179151469,-2.70355810818356,-4.941887124047,-0.631680078125607,NA,NA,-68.7940137238503,44.6228529295662
121,-3.17890624747876,-5.49152964389191,-1.23367980740415,-1.05109030454661,-3.45526489536387,1.47851704816526,-2.82391453036628,-5.93786481317042,0.589365433007474,NA,NA,-67.5871353311431,44.3639094762467
122,-3.45440419857167,-11.0707767349421,3.85082050481948,0.702865421571443,-5.0099222247033,6.44184811901314,-4.06440175581318,-12.6458263831351,4.10836593300043,NA,NA,-124.640096898849,43.3749344598104
123,-3.48792500305589,-10.0081899416521,2.68072722602497,0.770630927757856,-3.84612883242861,5.41030640162001,-4.2650184013373,-11.480986312556,2.45880766944619,NA,NA,-123.451510147749,43.6355125318297
124,-3.57217830372314,-9.71329004723982,2.21292468816693,0.820664313512683,-3.38820755902391,5.10658290186217,-4.42682696333082,-11.1886563805523,1.79235051227386,NA,NA,-122.254018432239,43.8854267758358
125,-3.71643558821971,-9.5594709334469,1.76479042224862,0.866935373982054,-3.04465149859813,4.8440475366388,-4.66033049822629,-11.0141013076002,1.14094563780913,NA,NA,-121.047910314476,44.1245481240391
126,-4.0106640816001,-9.5647732237933,1.17146626517663,0.959038651480212,-2.61307450451184,4.61094592901475,-5.09490357527252,-11.0217180541582,0.207443550798914,NA,NA,-119.833479189901,44.3527471083302
127,-4.64334482398653,-9.85160315557423,0.073784933580023,1.17509784837547,-1.63430630136597,4.32012230609663,-6.03669813945114,-11.4134643792787,-1.45176101011345,NA,NA,-118.611045692422,44.5699054213012
128,-5.14293656870871,-9.88820185061519,-0.853089547468737,1.08191728919564,-0.498487088695898,2.96937403260874,-6.91957124244335,-11.7235358885916,-2.98310899179911,NA,NA,-117.38093648438,44.775903267959
129,-3.88514983901508,-7.75720552150366,-0.227948352788879,-0.725774908006502,-1.9858475420755,0.467771235905923,-5.50307470818976,-10.160472513205,-1.5499234008947,NA,NA,-116.143495509043,44.9706230593224
130,-4.08726829338628,-7.94185990007539,-0.559076149134256,1.03722156354655,-0.778114547316814,3.22037790278835,-4.57688668703457,-9.27318959012557,-0.445723124783574,NA,NA,-114.899083038688,45.1539549577359
