cell50,x50,y50,lon,lat
1698,650000,1885000,-88.3373788725638,39.7483581538262
1741,-1300000,1835000,-111.134411581319,38.610614316853
1758,-450000,1835000,-101.278142650473,39.4246183569614
1760,-350000,1835000,-100.106889682455,39.4686595084793
1761,-300000,1835000,-99.5207725290108,39.4865592560011
1766,-50000,1835000,-96.5870575488136,39.5347740257903
1866,850000,1785000,-86.1169656291897,38.6953347355348
1928,-100000,1735000,-97.1597414790565,38.6384826888564
1943,650000,1735000,-88.4770600246409,38.4142777207677
1944,700000,1735000,-87.9010710254719,38.3776518210217
1986,-1250000,1685000,-110.300629717323,37.3571019394121
2012,50000,1685000,-95.4236254483668,38.1964905705243
2036,1250000,1685000,-81.6993688475088,37.357098073661
2077,-700000,1635000,-104.00174161367,37.488640575252
2093,100000,1635000,-94.8542421186353,37.7463612021167
2112,1050000,1635000,-84.0326015247392,37.1610274225196
2145,-1350000,1585000,-111.243717019646,36.3371271253742
2149,-1150000,1585000,-109.015911810143,36.6016330183676
2169,-150000,1585000,-97.7082413859105,37.2935623467629
2243,-550000,1535000,-102.218020584928,36.6987151539251
2255,50000,1535000,-95.433928700234,36.8580429563505
2256,100000,1535000,-94.8678897709143,36.8540562775172
2260,300000,1535000,-92.6049508924504,36.8115404256947
2262,400000,1535000,-91.4747645236363,36.774356714699
2316,-1000000,1485000,-107.202429149054,35.8861787956377
2332,-200000,1485000,-98.2505045769046,36.3919176870947
2369,1650000,1485000,-77.6609802441363,34.9865828692101
2403,-550000,1435000,-102.145020059526,35.8077604009421
2409,-250000,1435000,-98.7962860172635,35.9337747011069
2425,550000,1435000,-89.8549823840794,35.8077616144651
2435,1050000,1435000,-84.311523131791,35.3891274706342
2517,1300000,1385000,-81.6503138627729,34.6412115005431
2566,0,1335000,-96.0000010795768,35.073277534028
2568,100000,1335000,-94.8942354962693,35.0680787731582
2579,650000,1335000,-88.8258508134135,34.8538813159535
2596,1500000,1335000,-79.5781758992338,33.9114029011545
2622,-800000,1285000,-104.77037914461,34.2959603967738
2623,-750000,1285000,-104.225054354293,34.3358967485288
2632,-300000,1285000,-99.2969398205644,34.5797872170757
2648,500000,1285000,-90.5090168559756,34.4971216152765
2693,-700000,1235000,-103.635212431988,33.9274136668033
2694,-650000,1235000,-103.091939485918,33.9620477117765
2722,750000,1235000,-87.8220165750068,33.8902297148276
2753,-1000000,1185000,-106.821451361278,33.2213663866458
2783,500000,1185000,-90.5716783707302,33.6038572607252
2798,1250000,1185000,-82.5058443687071,32.9355728199655
2801,1400000,1185000,-80.9122026876585,32.7341557864329
2821,-800000,1135000,-104.6216089789,32.9587101806515
2843,300000,1135000,-92.7592574110858,33.2382142462839
2847,500000,1135000,-90.602476158634,33.1568134518306
2861,1200000,1135000,-83.1115969118453,32.5536959791992
2907,450000,1085000,-91.1686590351213,32.7335029157675
2921,1150000,1085000,-83.7115380386706,32.1683760773721
2970,700000,1035000,-88.5357696133051,32.1410180247535
2972,800000,1035000,-87.4748091718453,32.0656138258691
3015,400000,985000,-91.7526584329366,31.8588728357164
3017,500000,985000,-90.6928088749432,31.8137599884378
3032,1250000,985000,-82.8036836748092,31.1582915447164
3066,550000,935000,-90.1957293702033,31.3391780873264
3131,-850000,835000,-104.85691305731,30.2341211308556
3208,650000,785000,-89.2558771627032,29.9328726836808
3246,650000,735000,-89.2924288494395,29.4831366356653
3268,150000,685000,-94.4580509695948,29.2280162003824
3299,-400000,585000,-100.065753522076,28.2578289515616
3312,1500000,585000,-80.8731964885905,27.2512653306468
133,-700000,2885000,-105.413138026013,48.655021624958
140,-350000,2885000,-100.718143786867,48.8915713891201
178,-1000000,2835000,-109.308711362193,47.8794362628276
196,-100000,2835000,-97.3395555124943,48.5095250795801
250,-350000,2785000,-100.65220343919,47.984305264697
260,150000,2785000,-94.0048959270843,48.0477350463897
284,-1800000,2735000,-119.299950450764,45.6071089260427
304,-800000,2735000,-106.524908396853,47.2075932477495
313,-350000,2735000,-100.619921785345,47.531830613475
323,150000,2735000,-94.0187598863008,47.5947160640657
359,-1250000,2685000,-112.238833155574,46.1899909150082
393,450000,2685000,-90.1040287406303,47.0302362568669
443,-650000,2635000,-104.44658632987,46.4438657847237
523,-450000,2585000,-101.815892108238,46.1294551472885
578,-1550000,2535000,-115.637562865664,44.358485874481
582,-1350000,2535000,-113.162312767383,44.7039676519605
592,-850000,2535000,-106.877183457072,45.3648550618344
595,-700000,2535000,-104.970265699178,45.505514531226
618,450000,2535000,-90.2233418640865,45.6799299956426
681,-300000,2485000,-99.8278844435773,45.2987887727029
683,-200000,2485000,-98.5526931530032,45.3289694428607
685,-100000,2485000,-97.2765795153337,45.347091840291
730,-1750000,2435000,-117.801657952137,43.0955919225439
750,-750000,2435000,-105.479450351754,44.5674514284228
758,-350000,2435000,-100.435247047686,44.8302846416862
762,-150000,2435000,-97.9019513188133,44.890183480852
763,-100000,2435000,-97.2680637861592,44.8976758022749
811,-1650000,2385000,-116.463292430526,42.856453022324
838,-300000,2385000,-99.7771966414374,44.4011571155924
841,-150000,2385000,-97.8893514952142,44.4412880269706
845,50000,2385000,-95.370146465681,44.4531860890471
899,-1600000,2335000,-115.734325985165,42.5129554451451
923,-400000,2335000,-101.0011176152,43.9117078423856
924,-350000,2335000,-100.376924179341,43.9338180721027
931,0,2335000,-96.0000045271075,44.0061020155715
980,-1850000,2285000,-118.566190830353,41.5835400511279
981,-1800000,2285000,-117.978091397531,41.6872974290041
1002,-750000,2285000,-105.294625262361,43.2291376286059
1004,-650000,2285000,-104.061732999717,43.3108045745595
1006,-550000,2285000,-102.826107578203,43.3808910763032
1009,-400000,2285000,-100.968463394093,43.464220321348
1080,-1000000,2235000,-108.282844288401,42.530951285396
1084,-800000,2235000,-105.845983436981,42.7388300158236
1094,-300000,2235000,-99.7036310694902,43.0577485704394
1149,-1750000,2185000,-117.121140214287,40.9172658733729
1163,-1050000,2185000,-108.80744186055,42.0288532027815
1180,-200000,2185000,-98.4538431246549,42.6394794140072
1229,-1850000,2135000,-118.14758888067,40.2808767876732
1235,-1550000,2135000,-114.656084415665,40.8515597028577
1250,-800000,2135000,-105.720536292875,41.8492753552481
1251,-750000,2135000,-105.11684603813,41.8934968967008
1259,-350000,2135000,-100.264760283828,42.1451263884691
1263,-150000,2135000,-97.8287561638481,42.2024530077076
1331,-1000000,2085000,-108.05049536343,41.2011600327219
1350,-50000,2085000,-96.6057666084595,41.7669599721443
1353,100000,2085000,-94.7885145721856,41.76268987589
1405,-1500000,2035000,-113.845385913076,40.060439981256
1429,-300000,2035000,-99.6098888311491,41.2707223446415
1432,-150000,2035000,-97.8055952166783,41.3088967954282
1525,300000,1985000,-92.4128054644957,40.8244910322086
1568,-1700000,1935000,-115.913218259808,38.8333992406646
1606,200000,1935000,-93.6228633441973,40.4063116095802
1656,-1450000,1885000,-112.948673858324,38.8255436710753
1688,150000,1885000,-94.2280659865835,39.9698691402513
1759,-400000,1835000,-100.692694486385,39.4480117504932
1767,0,1835000,-96.000001078306,39.5361519092634
1773,300000,1835000,-92.4792250972399,39.4865590917305
1774,350000,1835000,-91.893107183293,39.4686585500176
1842,-350000,1785000,-100.081706674085,39.0229497641443
1845,-200000,1785000,-98.3333702003507,39.0681126391052
1862,650000,1785000,-88.4310676320179,38.8589584857049
1904,-1300000,1735000,-110.952759384482,37.7295792105154
1921,-450000,1735000,-101.21385813818,38.5337692360873
1930,0,1735000,-95.9999998638756,38.6439272854211
1997,-700000,1685000,-104.050043923644,37.9331771364309
2092,50000,1635000,-95.4271025670121,37.7503958020136
2099,400000,1635000,-91.420287893752,37.6657283644099
2168,-200000,1585000,-98.2774634210124,37.2842074407509
2331,-250000,1485000,-98.8128340044752,36.380027863524
2345,450000,1485000,-90.9402129404065,36.3060837538424
2383,-1550000,1435000,-113.153212776267,34.7133519075307
2391,-1150000,1435000,-108.788846376337,35.274378398346
2519,1400000,1385000,-80.5651294524765,34.501657176785
2562,-200000,1335000,-98.2112388711643,35.0524815306331
2567,50000,1335000,-95.4470991105357,35.0719771661328
2646,400000,1285000,-91.6054552176338,34.5436114347149
2675,-1600000,1235000,-113.296015789912,32.871884197012
2685,-1100000,1235000,-107.960517687665,33.5588402421682
2881,-850000,1085000,-105.105771207104,32.4706912108155
2911,650000,1085000,-89.0279108205249,32.6222206010651
2922,1200000,1085000,-83.1835797603349,32.1092881465779
2982,1300000,1035000,-82.2069558028118,31.539485462935
3154,300000,835000,-92.8660870251372,30.5464573481094
3172,1200000,835000,-83.5318263070031,29.880971612691
3182,-650000,785000,-102.744118618293,29.9328805023956
3204,450000,785000,-91.3269080796043,30.0410760314259
3241,400000,735000,-91.8680049654569,29.6116867505068
3273,650000,685000,-89.3285883957917,29.0329090113958
89,-1000000,2935000,-109.496468646603,48.7783999733438
97,-600000,2935000,-104.132855499805,49.1920783173635
124,-1150000,2885000,-111.379532138961,48.1231767878965
134,-650000,2885000,-104.744703388572,48.6983867024283
181,-850000,2835000,-107.332912055377,48.0552833835314
182,-800000,2835000,-106.672031972892,48.1076757168689
234,-1150000,2785000,-111.167913824152,47.2290796286847
243,-700000,2785000,-105.282217934438,47.7518703483029
258,50000,2785000,-95.3348823145924,48.0604298280833
446,-500000,2635000,-102.504359482585,46.5502197979077
497,-1750000,2585000,-118.23104212482,44.4041712787145
594,-750000,2535000,-105.606785883298,45.4616184884286
602,-350000,2535000,-100.495144785648,45.7285602872183
604,-250000,2535000,-99.2119942263307,45.7650547225171
671,-800000,2485000,-106.174178180902,44.9677885231702
676,-550000,2485000,-103.008853580603,45.1706765707171
754,-550000,2435000,-102.962257006008,44.7226190782774
755,-500000,2435000,-102.331288809721,44.7540010531252
823,-1050000,2385000,-109.142727933187,43.8023926853567
836,-400000,2385000,-101.034203011294,44.3595679828513
895,-1800000,2335000,-118.117645365253,42.1222518270971
898,-1650000,2335000,-116.332644601301,42.4193713239551
986,-1550000,2285000,-115.01257825729,42.1655763589631
1076,-1200000,2235000,-110.703580859138,42.2777988800144
1154,-1500000,2185000,-114.18275291216,41.3757911929983
1168,-800000,2185000,-105.782858775266,42.2939408887601
1173,-550000,2185000,-102.738259464392,42.4880759754313
1175,-450000,2185000,-101.516172071001,42.5457116169147
1187,150000,2185000,-94.1594404389818,42.6495906206246
1230,-1800000,2135000,-117.569618916779,40.3826336188766
1232,-1700000,2135000,-116.408831003295,40.578208103469
1260,-300000,2135000,-99.6561583123574,42.1637516158194
1261,-250000,2135000,-99.0472579890429,42.1795163496433
1265,-50000,2135000,-96.6096528810494,42.2139251434417
1267,50000,2135000,-95.3903466327675,42.213926215422
1332,-950000,2085000,-107.453939460414,41.2562508480672
1345,-300000,2085000,-99.6328767320348,41.7171319157603
1406,-1450000,2035000,-113.263758489781,40.1424067889652
1431,-200000,2035000,-98.4072356825609,41.2989979261061
1481,-1900000,1985000,-118.310548138233,38.8753808700388
1564,-1900000,1935000,-118.17602356908,38.4414595841179
1756,-550000,1835000,-102.447793936461,39.3696053429251
1763,-200000,1835000,-98.3477787578398,39.5141060335835
1896,-1700000,1735000,-115.440779071854,37.0870314707712
1923,-350000,1735000,-100.056830327513,38.5772675871979
2067,-1200000,1635000,-109.655027214832,36.9811080371995
2141,-1550000,1585000,-113.454750463613,36.0314051373525
2163,-450000,1585000,-101.12031206835,37.1973856438789
2178,300000,1585000,-92.5846239367591,37.2574814779678
2231,-1150000,1535000,-108.939339695804,36.1594040820921
2245,-450000,1535000,-101.089872887487,36.7517922672488
2372,1800000,1485000,-76.0404570747271,34.718211784583
2621,-850000,1285000,-105.315124809317,34.2534677064663
2639,50000,1285000,-95.4502980533909,34.6250302562414
2903,250000,1085000,-93.3143223649043,32.8043910604385
3018,550000,985000,-90.1633627548444,31.78745421042
127,-1000000,2885000,-109.401937039644,48.3285558597963
135,-600000,2885000,-104.075401018172,48.7385739045185
192,-300000,2835000,-100.016527218412,48.4583211486208
436,-1000000,2635000,-108.948350095295,46.0892871535362
517,-750000,2585000,-105.671747519476,45.9094006884005
522,-500000,2585000,-102.460211451063,46.1003702302156
608,-50000,2535000,-96.6426353029181,45.8015800881187
672,-750000,2485000,-105.542694531254,45.0143150927066
677,-500000,2485000,-102.373688746931,45.2023012892253
757,-400000,2435000,-101.067728644467,44.8078379746932
839,-250000,2385000,-99.1481698514951,44.4175036218852
915,-800000,2335000,-105.974697230273,43.6294074699222
926,-250000,2335000,-99.1274566560977,43.9692108984244
1003,-700000,2285000,-104.678544251498,43.2714154555778
1090,-500000,2235000,-102.167176915903,42.964806643946
1097,-150000,2235000,-97.8525220488659,43.0970003233521
1147,-1850000,2185000,-118.285418755055,40.7151045097535
1156,-1400000,2185000,-112.997142933155,41.5402212591203
1256,-500000,2135000,-102.088267072771,42.0721099060995
1322,-1450000,2085000,-113.371375494214,40.5813489038244
1442,350000,2035000,-91.7891888348602,41.2523502388232
1593,-450000,1935000,-101.344030591347,40.3156678406871
1594,-400000,1935000,-100.751299349585,40.339361763282
1609,350000,1935000,-91.8417978387848,40.3602746068058
1689,200000,1885000,-93.6376329717451,39.9601634421683
1764,-150000,1835000,-97.760991143216,39.5237501803114
1905,-1250000,1735000,-110.386570214106,37.7981711636885
1926,-200000,1735000,-98.3191376622497,38.6221538797201
2061,-1500000,1635000,-113.003434510093,36.5509872249798
2079,-600000,1635000,-102.862939725215,37.5583522596561
2147,-1250000,1585000,-110.131770995339,36.4745581327368
2232,-1100000,1535000,-108.383245841781,36.2187086351275
2247,-350000,1535000,-99.960284557623,36.7942771631393
2251,-150000,1535000,-97.6980692725974,36.8474140827407
2265,550000,1535000,-89.7819821263641,36.698718845608
2312,-1200000,1485000,-109.415694647572,35.6554411684259
2390,-1200000,1435000,-109.337758142007,35.2131579669901
2467,-1200000,1385000,-109.260714762477,34.7706362895738
2561,-250000,1335000,-98.7637647987717,35.0407865600315
2681,-1300000,1235000,-110.105755228715,33.3139818185119
2719,600000,1235000,-89.4517993955376,33.9941273231568
113,-1700000,2885000,-118.505174998424,47.136224514391
183,-750000,2835000,-106.010114074686,48.1569408061238
283,-1850000,2735000,-119.920522487896,45.4964690887269
318,-100000,2735000,-97.3209349605268,47.6025815730419
368,-800000,2685000,-106.452850999408,46.7585286621145
439,-850000,2635000,-107.024986253858,46.2593863081284
524,-400000,2585000,-101.171036857448,46.1554914362802
606,-150000,2535000,-97.9276644371316,45.7894030376252
825,-950000,2385000,-107.904765500066,43.92019624727
897,-1700000,2335000,-116.929330323346,42.3230508229242
913,-900000,2335000,-107.210627884503,43.5297384752614
1086,-700000,2235000,-104.62245461147,42.8256501289507
1155,-1450000,2185000,-113.590640022488,41.4593723586973
1320,-1550000,2085000,-114.540167624078,40.4136709013707
1603,50000,1935000,-95.4055999273248,40.4272442528837
1813,-1800000,1785000,-116.672205841537,37.3363889773532
1814,-1750000,1785000,-116.11520794775,37.4314018892755
1844,-250000,1785000,-98.9163831210819,39.0557927439208
1920,-500000,1735000,-101.791813899286,38.5079540439909
2060,-1550000,1635000,-113.557605297267,36.4702715409453
2081,-500000,1635000,-101.722152701285,37.6173887347554
2148,-1200000,1585000,-109.574313367078,36.5393930433195
2229,-1250000,1535000,-110.048817229266,36.0330367726786
2311,-1250000,1485000,-109.966824143502,35.5913186367974
2326,-500000,1485000,-101.620744916612,36.281011088848
2545,-1050000,1335000,-107.553812235856,34.5019736640885
2692,-750000,1235000,-104.177984880402,33.8902298992773
2741,-1600000,1185000,-113.199270524772,32.4309812972898
2807,-1500000,1135000,-112.055488495088,32.1454406560611
132,-750000,2885000,-106.080638011766,48.6084862381833
194,-200000,2835000,-98.6785717942889,48.4903184128158
302,-900000,2735000,-107.827716111141,47.1015044337372
382,-100000,2685000,-97.3118191767245,47.1502192226611
516,-800000,2585000,-106.311635393222,45.8621392935758
527,-250000,2585000,-99.2338432124079,46.2152646648242
927,-200000,2335000,-98.5022919076589,43.9824862935775
