cell50,n,x50,y50,in_range
2512,52,1050000,1385000,TRUE
2513,47,1100000,1385000,TRUE
2514,31,1150000,1385000,TRUE
2515,152,1200000,1385000,TRUE
2516,77,1250000,1385000,TRUE
2517,10,1300000,1385000,TRUE
2518,5,1350000,1385000,TRUE
2519,13,1400000,1385000,TRUE
2520,13,1450000,1385000,TRUE
2521,5,1500000,1385000,TRUE
2522,3,1550000,1385000,TRUE
2523,10,1600000,1385000,TRUE
2524,65,1650000,1385000,TRUE
2525,0,-2100000,1335000,FALSE
2526,0,-2050000,1335000,FALSE
2527,0,-1950000,1335000,FALSE
2528,0,-1900000,1335000,FALSE
2529,0,-1850000,1335000,FALSE
2530,0,-1800000,1335000,FALSE
2531,0,-1750000,1335000,FALSE
2532,0,-1700000,1335000,TRUE
2533,0,-1650000,1335000,TRUE
2534,0,-1600000,1335000,TRUE
2535,0,-1550000,1335000,TRUE
2536,0,-1500000,1335000,TRUE
2537,4,-1450000,1335000,TRUE
2538,18,-1400000,1335000,TRUE
2539,1,-1350000,1335000,TRUE
2540,0,-1300000,1335000,TRUE
2541,0,-1250000,1335000,TRUE
2542,0,-1200000,1335000,TRUE
2543,0,-1150000,1335000,TRUE
2544,0,-1100000,1335000,TRUE
2545,0,-1050000,1335000,TRUE
2546,0,-1000000,1335000,FALSE
2547,0,-950000,1335000,TRUE
2548,0,-900000,1335000,TRUE
2549,0,-850000,1335000,TRUE
2550,0,-800000,1335000,TRUE
2551,0,-750000,1335000,TRUE
2552,0,-700000,1335000,TRUE
2553,0,-650000,1335000,TRUE
2554,0,-600000,1335000,TRUE
2555,18,-550000,1335000,TRUE
2556,82,-500000,1335000,TRUE
2557,1,-450000,1335000,TRUE
2558,3,-400000,1335000,TRUE
2559,2,-350000,1335000,TRUE
2560,18,-300000,1335000,TRUE
2561,0,-250000,1335000,TRUE
2562,5,-200000,1335000,TRUE
2563,44,-150000,1335000,TRUE
2564,112,-100000,1335000,TRUE
2565,7,-50000,1335000,TRUE
2566,2,0,1335000,TRUE
2567,5,50000,1335000,TRUE
2568,3,100000,1335000,TRUE
2569,9,150000,1335000,TRUE
2570,22,200000,1335000,TRUE
2571,17,250000,1335000,TRUE
2572,57,300000,1335000,TRUE
2573,70,350000,1335000,TRUE
2574,7,400000,1335000,TRUE
2575,3,450000,1335000,TRUE
2576,6,500000,1335000,TRUE
2577,133,550000,1335000,TRUE
2578,6,600000,1335000,TRUE
2579,10,650000,1335000,TRUE
2580,7,700000,1335000,TRUE
2581,102,750000,1335000,TRUE
2582,89,800000,1335000,TRUE
2583,215,850000,1335000,TRUE
2584,13,900000,1335000,TRUE
2585,32,950000,1335000,TRUE
2586,9,1000000,1335000,TRUE
2587,96,1050000,1335000,TRUE
2588,92,1100000,1335000,TRUE
2589,13,1150000,1335000,TRUE
2590,35,1200000,1335000,TRUE
2591,17,1250000,1335000,TRUE
2592,33,1300000,1335000,TRUE
2593,162,1350000,1335000,TRUE
2594,45,1400000,1335000,TRUE
2595,21,1450000,1335000,TRUE
2596,7,1500000,1335000,TRUE
2597,49,1550000,1335000,TRUE
2598,41,1600000,1335000,TRUE
2599,0,-1950000,1285000,FALSE
2600,0,-1900000,1285000,FALSE
2601,0,-1850000,1285000,FALSE
2602,0,-1800000,1285000,FALSE
2603,0,-1750000,1285000,FALSE
2604,0,-1700000,1285000,TRUE
2605,0,-1650000,1285000,TRUE
2607,0,-1550000,1285000,TRUE
2608,0,-1500000,1285000,TRUE
2609,0,-1450000,1285000,TRUE
2610,12,-1400000,1285000,TRUE
2611,7,-1350000,1285000,TRUE
2612,0,-1300000,1285000,TRUE
2613,1,-1250000,1285000,TRUE
2614,1,-1200000,1285000,TRUE
2615,0,-1150000,1285000,TRUE
2616,0,-1100000,1285000,TRUE
2617,0,-1050000,1285000,TRUE
2618,0,-1000000,1285000,TRUE
2619,0,-950000,1285000,TRUE
2620,0,-900000,1285000,TRUE
2621,0,-850000,1285000,TRUE
2622,0,-800000,1285000,TRUE
2623,0,-750000,1285000,TRUE
2624,0,-700000,1285000,TRUE
2625,0,-650000,1285000,TRUE
2626,1,-600000,1285000,TRUE
2627,0,-550000,1285000,TRUE
2628,0,-500000,1285000,TRUE
2629,3,-450000,1285000,TRUE
2630,4,-400000,1285000,TRUE
2631,1,-350000,1285000,TRUE
2632,1,-300000,1285000,TRUE
2633,65,-250000,1285000,TRUE
2634,12,-200000,1285000,TRUE
2635,11,-150000,1285000,TRUE
2636,61,-100000,1285000,TRUE
2637,12,-50000,1285000,TRUE
2638,5,0,1285000,TRUE
2639,0,50000,1285000,TRUE
2640,4,100000,1285000,TRUE
2641,10,150000,1285000,TRUE
2642,3,200000,1285000,TRUE
2643,69,250000,1285000,TRUE
2644,54,300000,1285000,TRUE
2645,34,350000,1285000,TRUE
2646,1,400000,1285000,TRUE
2647,0,450000,1285000,TRUE
2648,4,500000,1285000,TRUE
2649,11,550000,1285000,TRUE
2650,46,600000,1285000,TRUE
2651,9,650000,1285000,TRUE
2652,2,700000,1285000,TRUE
2653,4,750000,1285000,TRUE
2654,29,800000,1285000,TRUE
2655,8,850000,1285000,TRUE
2656,116,900000,1285000,TRUE
2657,13,950000,1285000,TRUE
2658,97,1000000,1285000,TRUE
2659,826,1050000,1285000,TRUE
2660,595,1100000,1285000,TRUE
2661,376,1150000,1285000,TRUE
2662,13,1200000,1285000,TRUE
2663,14,1250000,1285000,TRUE
2664,8,1300000,1285000,TRUE
2665,19,1350000,1285000,TRUE
2666,139,1400000,1285000,TRUE
2667,8,1450000,1285000,TRUE
2668,6,1500000,1285000,TRUE
2669,29,1550000,1285000,TRUE
2670,0,-1850000,1235000,FALSE
2671,0,-1800000,1235000,TRUE
2672,0,-1750000,1235000,TRUE
2673,0,-1700000,1235000,TRUE
2674,0,-1650000,1235000,TRUE
2675,0,-1600000,1235000,TRUE
2676,0,-1550000,1235000,TRUE
2677,0,-1500000,1235000,TRUE
2678,0,-1450000,1235000,TRUE
2679,2,-1400000,1235000,TRUE
2680,8,-1350000,1235000,TRUE
2681,0,-1300000,1235000,TRUE
2682,1,-1250000,1235000,TRUE
2683,4,-1200000,1235000,TRUE
2684,0,-1150000,1235000,TRUE
2685,0,-1100000,1235000,TRUE
2686,0,-1050000,1235000,TRUE
2687,0,-1000000,1235000,TRUE
2688,0,-950000,1235000,TRUE
2689,0,-900000,1235000,TRUE
2690,0,-850000,1235000,TRUE
2691,0,-800000,1235000,TRUE
2692,0,-750000,1235000,TRUE
2693,0,-700000,1235000,TRUE
2694,0,-650000,1235000,TRUE
2695,0,-600000,1235000,TRUE
2696,0,-550000,1235000,TRUE
2697,1,-500000,1235000,TRUE
2698,1,-450000,1235000,TRUE
2699,31,-400000,1235000,TRUE
2700,573,-350000,1235000,TRUE
2701,9,-300000,1235000,TRUE
2702,14,-250000,1235000,TRUE
2703,11,-200000,1235000,TRUE
2704,0,-150000,1235000,TRUE
2705,8,-100000,1235000,TRUE
2706,14,-50000,1235000,TRUE
2707,8,0,1235000,TRUE
2708,6,50000,1235000,TRUE
2709,71,100000,1235000,TRUE
2710,1,150000,1235000,TRUE
2711,17,200000,1235000,TRUE
2712,19,250000,1235000,TRUE
2713,2,300000,1235000,TRUE
2714,8,350000,1235000,TRUE
2715,2,400000,1235000,TRUE
2716,13,450000,1235000,TRUE
2717,3,500000,1235000,TRUE
2718,24,550000,1235000,TRUE
2719,1,600000,1235000,TRUE
2720,1,650000,1235000,TRUE
2721,1,700000,1235000,TRUE
2722,4,750000,1235000,TRUE
2723,25,800000,1235000,TRUE
2724,59,850000,1235000,TRUE
2725,13,900000,1235000,TRUE
2726,22,950000,1235000,TRUE
2727,49,1000000,1235000,TRUE
2728,353,1050000,1235000,TRUE
2729,130,1100000,1235000,TRUE
2730,41,1150000,1235000,TRUE
2731,20,1200000,1235000,TRUE
2732,20,1250000,1235000,TRUE
2733,53,1300000,1235000,TRUE
2734,3,1350000,1235000,TRUE
2735,2,1400000,1235000,TRUE
2736,51,1450000,1235000,TRUE
2737,61,1500000,1235000,TRUE
2738,0,1550000,1235000,TRUE
2739,0,-1700000,1185000,TRUE
2740,0,-1650000,1185000,TRUE
2741,0,-1600000,1185000,TRUE
2742,0,-1550000,1185000,TRUE
2743,0,-1500000,1185000,TRUE
2744,0,-1450000,1185000,TRUE
2745,14,-1400000,1185000,TRUE
2746,25,-1350000,1185000,TRUE
2747,18,-1300000,1185000,TRUE
2748,7,-1250000,1185000,TRUE
2749,1,-1200000,1185000,TRUE
2750,12,-1150000,1185000,TRUE
2751,3,-1100000,1185000,TRUE
2752,1,-1050000,1185000,TRUE
2753,0,-1000000,1185000,TRUE
2754,0,-950000,1185000,TRUE
2755,3,-900000,1185000,TRUE
2756,1,-850000,1185000,TRUE
2757,0,-800000,1185000,TRUE
2758,1,-750000,1185000,TRUE
2759,0,-700000,1185000,TRUE
2760,0,-650000,1185000,TRUE
2761,0,-600000,1185000,TRUE
2762,26,-550000,1185000,TRUE
2763,76,-500000,1185000,TRUE
2764,10,-450000,1185000,TRUE
2765,4,-400000,1185000,TRUE
2766,2,-350000,1185000,TRUE
2767,3,-300000,1185000,TRUE
2768,282,-250000,1185000,TRUE
2769,208,-200000,1185000,TRUE
2770,39,-150000,1185000,TRUE
2771,3,-100000,1185000,TRUE
2772,141,-50000,1185000,TRUE
2773,16,0,1185000,TRUE
2774,1,50000,1185000,TRUE
2775,6,100000,1185000,TRUE
2776,10,150000,1185000,TRUE
2777,10,200000,1185000,TRUE
2778,1,250000,1185000,TRUE
2779,0,300000,1185000,TRUE
2780,4,350000,1185000,TRUE
2781,3,400000,1185000,TRUE
2782,5,450000,1185000,TRUE
2783,1,500000,1185000,TRUE
2784,7,550000,1185000,TRUE
2785,4,600000,1185000,TRUE
2786,20,650000,1185000,TRUE
2787,14,700000,1185000,TRUE
2788,10,750000,1185000,TRUE
2789,40,800000,1185000,TRUE
2790,220,850000,1185000,TRUE
2791,11,900000,1185000,TRUE
2792,14,950000,1185000,TRUE
2793,19,1000000,1185000,TRUE
2794,52,1050000,1185000,TRUE
2795,12,1100000,1185000,TRUE
2796,64,1150000,1185000,TRUE
2797,17,1200000,1185000,TRUE
2798,3,1250000,1185000,TRUE
2799,4,1300000,1185000,TRUE
2800,25,1350000,1185000,TRUE
2801,11,1400000,1185000,TRUE
2802,150,1450000,1185000,TRUE
2803,116,1500000,1185000,TRUE
2804,0,-1650000,1135000,TRUE
2805,0,-1600000,1135000,TRUE
2806,0,-1550000,1135000,TRUE
2807,0,-1500000,1135000,TRUE
2808,1,-1450000,1135000,TRUE
2809,179,-1400000,1135000,TRUE
2810,126,-1350000,1135000,TRUE
2811,13,-1300000,1135000,TRUE
2812,0,-1250000,1135000,TRUE
2813,0,-1200000,1135000,TRUE
2814,2,-1150000,1135000,TRUE
2815,2,-1100000,1135000,TRUE
2816,1,-1050000,1135000,TRUE
2817,0,-1000000,1135000,TRUE
2818,0,-950000,1135000,TRUE
2819,64,-900000,1135000,TRUE
2820,0,-850000,1135000,TRUE
2821,0,-800000,1135000,TRUE
2822,0,-750000,1135000,TRUE
2823,0,-700000,1135000,TRUE
2824,0,-650000,1135000,TRUE
2825,0,-600000,1135000,TRUE
2826,0,-550000,1135000,TRUE
2827,1,-500000,1135000,TRUE
2828,1,-450000,1135000,TRUE
2829,49,-400000,1135000,TRUE
2830,1,-350000,1135000,TRUE
2831,4,-300000,1135000,TRUE
2832,7,-250000,1135000,TRUE
2833,52,-200000,1135000,TRUE
2834,51,-150000,1135000,TRUE
2835,1107,-100000,1135000,TRUE
2836,240,-50000,1135000,TRUE
2837,32,0,1135000,TRUE
2838,53,50000,1135000,TRUE
2839,21,100000,1135000,TRUE
2840,10,150000,1135000,TRUE
2841,7,200000,1135000,TRUE
2842,8,250000,1135000,TRUE
2843,2,300000,1135000,TRUE
2844,8,350000,1135000,TRUE
2845,2,400000,1135000,TRUE
2846,1,450000,1135000,TRUE
2847,0,500000,1135000,TRUE
2848,3,550000,1135000,TRUE
2849,2,600000,1135000,TRUE
2850,24,650000,1135000,TRUE
2851,5,700000,1135000,TRUE
2852,8,750000,1135000,TRUE
2853,26,800000,1135000,TRUE
2854,5,850000,1135000,TRUE
2855,2,900000,1135000,TRUE
2856,22,950000,1135000,TRUE
2857,57,1000000,1135000,TRUE
2858,27,1050000,1135000,TRUE
2859,11,1100000,1135000,TRUE
2860,14,1150000,1135000,TRUE
2861,2,1200000,1135000,TRUE
2862,3,1250000,1135000,TRUE
2863,27,1300000,1135000,TRUE
2864,14,1350000,1135000,TRUE
2865,127,1400000,1135000,TRUE
2866,153,1450000,1135000,TRUE
2868,0,-1500000,1085000,TRUE
2869,15,-1450000,1085000,TRUE
2870,613,-1400000,1085000,TRUE
2871,112,-1350000,1085000,TRUE
2872,30,-1300000,1085000,TRUE
2873,683,-1250000,1085000,TRUE
2874,0,-1200000,1085000,TRUE
2875,0,-1150000,1085000,TRUE
2876,0,-1100000,1085000,TRUE
2877,0,-1050000,1085000,TRUE
2878,0,-1000000,1085000,TRUE
2879,0,-950000,1085000,TRUE
2880,0,-900000,1085000,TRUE
2881,0,-850000,1085000,TRUE
2882,0,-800000,1085000,TRUE
2883,0,-750000,1085000,TRUE
2884,0,-700000,1085000,TRUE
2885,0,-650000,1085000,TRUE
2886,0,-600000,1085000,TRUE
2887,0,-550000,1085000,TRUE
2888,2,-500000,1085000,TRUE
2889,14,-450000,1085000,TRUE
2890,5,-400000,1085000,TRUE
2891,7,-350000,1085000,TRUE
2892,7,-300000,1085000,TRUE
2893,43,-250000,1085000,TRUE
2894,68,-200000,1085000,TRUE
2895,1074,-150000,1085000,TRUE
2896,929,-100000,1085000,TRUE
2897,85,-50000,1085000,TRUE
2898,101,0,1085000,TRUE
2899,104,50000,1085000,TRUE
2900,34,100000,1085000,TRUE
2901,30,150000,1085000,TRUE
2902,15,200000,1085000,TRUE
2903,3,250000,1085000,TRUE
2904,3,300000,1085000,TRUE
2905,16,350000,1085000,TRUE
2906,2,400000,1085000,TRUE
2907,2,450000,1085000,TRUE
2908,0,500000,1085000,TRUE
2909,15,550000,1085000,TRUE
2910,3,600000,1085000,TRUE
2911,1,650000,1085000,TRUE
2912,4,700000,1085000,TRUE
2913,19,750000,1085000,TRUE
2914,31,800000,1085000,TRUE
2915,13,850000,1085000,TRUE
2916,24,900000,1085000,TRUE
2917,82,950000,1085000,TRUE
2918,43,1000000,1085000,TRUE
2919,29,1050000,1085000,TRUE
2920,6,1100000,1085000,TRUE
2921,3,1150000,1085000,TRUE
2922,2,1200000,1085000,TRUE
2923,14,1250000,1085000,TRUE
2924,7,1300000,1085000,TRUE
2925,5,1350000,1085000,TRUE
2926,311,1400000,1085000,TRUE
2927,23,-1450000,1035000,TRUE
2928,455,-1400000,1035000,TRUE
2929,738,-1350000,1035000,TRUE
2930,2,-1300000,1035000,TRUE
2931,11,-1250000,1035000,TRUE
2932,6,-1200000,1035000,TRUE
2933,0,-1150000,1035000,TRUE
2934,0,-1100000,1035000,TRUE
2935,0,-1050000,1035000,TRUE
2936,0,-1000000,1035000,TRUE
2937,0,-950000,1035000,TRUE
2938,0,-900000,1035000,TRUE
2939,0,-850000,1035000,TRUE
2940,0,-800000,1035000,TRUE
2941,0,-750000,1035000,TRUE
2942,0,-700000,1035000,TRUE
2943,0,-650000,1035000,TRUE
2944,1,-600000,1035000,TRUE
2945,1,-550000,1035000,TRUE
2946,6,-500000,1035000,TRUE
2947,5,-450000,1035000,TRUE
2948,23,-400000,1035000,TRUE
2949,165,-350000,1035000,TRUE
2950,16,-300000,1035000,TRUE
2951,12,-250000,1035000,TRUE
2952,32,-200000,1035000,TRUE
2953,254,-150000,1035000,TRUE
2954,21,-100000,1035000,TRUE
2955,14,-50000,1035000,TRUE
2956,61,0,1035000,TRUE
2957,83,50000,1035000,TRUE
2958,49,100000,1035000,TRUE
2959,18,150000,1035000,TRUE
2960,40,200000,1035000,TRUE
2961,9,250000,1035000,TRUE
2962,6,300000,1035000,TRUE
2963,24,350000,1035000,TRUE
2964,1,400000,1035000,TRUE
2965,22,450000,1035000,TRUE
2966,4,500000,1035000,TRUE
2967,34,550000,1035000,TRUE
2968,2,600000,1035000,TRUE
2969,4,650000,1035000,TRUE
2970,4,700000,1035000,TRUE
2971,4,750000,1035000,TRUE
2972,10,800000,1035000,TRUE
2973,3,850000,1035000,TRUE
2974,13,900000,1035000,TRUE
2975,144,950000,1035000,TRUE
2976,14,1000000,1035000,TRUE
2977,20,1050000,1035000,TRUE
2978,15,1100000,1035000,TRUE
2979,12,1150000,1035000,TRUE
2980,9,1200000,1035000,TRUE
2981,3,1250000,1035000,TRUE
2982,3,1300000,1035000,TRUE
2983,9,1350000,1035000,TRUE
2984,34,1400000,1035000,TRUE
2985,10,-1250000,985000,TRUE
2986,8,-1200000,985000,TRUE
2987,3,-1150000,985000,TRUE
2988,0,-950000,985000,TRUE
2989,0,-900000,985000,TRUE
2990,0,-850000,985000,TRUE
2992,0,-750000,985000,TRUE
2993,0,-700000,985000,TRUE
2994,0,-650000,985000,TRUE
2995,32,-600000,985000,TRUE
2996,20,-550000,985000,TRUE
2997,12,-500000,985000,TRUE
2998,4,-450000,985000,TRUE
2999,12,-400000,985000,TRUE
3000,282,-350000,985000,TRUE
3001,27,-300000,985000,TRUE
3002,10,-250000,985000,TRUE
3003,14,-200000,985000,TRUE
3004,72,-150000,985000,TRUE
3005,7,-100000,985000,TRUE
3006,3,-50000,985000,TRUE
3007,81,0,985000,TRUE
3008,21,50000,985000,TRUE
3009,21,100000,985000,TRUE
3010,20,150000,985000,TRUE
3011,14,200000,985000,TRUE
3012,5,250000,985000,TRUE
3013,3,300000,985000,TRUE
3014,6,350000,985000,TRUE
3015,1,400000,985000,TRUE
3016,2,450000,985000,TRUE
3017,5,500000,985000,TRUE
3018,1,550000,985000,TRUE
3019,10,600000,985000,TRUE
3020,7,650000,985000,TRUE
3021,4,700000,985000,TRUE
3022,12,750000,985000,TRUE
3023,16,800000,985000,TRUE
3024,28,850000,985000,TRUE
3025,27,900000,985000,TRUE
3026,11,950000,985000,TRUE
3027,7,1000000,985000,TRUE
3028,5,1050000,985000,TRUE
3029,8,1100000,985000,TRUE
3030,2,1150000,985000,TRUE
3031,13,1200000,985000,TRUE
3032,1,1250000,985000,TRUE
3033,3,1300000,985000,TRUE
3034,5,1350000,985000,TRUE
3035,80,1400000,985000,TRUE
3036,0,-950000,935000,TRUE
3037,0,-900000,935000,TRUE
3038,0,-850000,935000,TRUE
3039,0,-800000,935000,TRUE
3040,0,-750000,935000,TRUE
3041,0,-700000,935000,TRUE
3042,0,-650000,935000,TRUE
3043,90,-600000,935000,TRUE
3044,16,-550000,935000,TRUE
3045,3,-500000,935000,TRUE
3046,114,-450000,935000,TRUE
3047,51,-400000,935000,TRUE
3048,6,-350000,935000,TRUE
3049,16,-300000,935000,TRUE
3050,101,-250000,935000,TRUE
3051,515,-200000,935000,TRUE
3052,67,-150000,935000,TRUE
3053,150,-100000,935000,TRUE
3054,34,-50000,935000,TRUE
3055,105,0,935000,TRUE
3056,36,50000,935000,TRUE
3057,74,100000,935000,TRUE
3058,101,150000,935000,TRUE
3059,9,200000,935000,TRUE
3060,2,250000,935000,TRUE
3061,8,300000,935000,TRUE
3062,13,350000,935000,TRUE
3063,2,400000,935000,TRUE
3064,43,450000,935000,TRUE
3065,8,500000,935000,TRUE
3066,3,550000,935000,TRUE
3067,9,600000,935000,TRUE
3068,16,650000,935000,TRUE
3069,4,700000,935000,TRUE
3070,4,750000,935000,TRUE
3071,2,800000,935000,TRUE
3072,5,850000,935000,TRUE
3073,18,900000,935000,TRUE
3074,8,950000,935000,TRUE
3075,8,1000000,935000,TRUE
3076,19,1050000,935000,TRUE
3077,9,1100000,935000,TRUE
3078,7,1150000,935000,TRUE
3079,12,1200000,935000,TRUE
3080,2,1250000,935000,TRUE
3081,69,1300000,935000,TRUE
3082,15,1350000,935000,TRUE
3083,78,1400000,935000,TRUE
3085,0,-850000,885000,TRUE
3086,9,-800000,885000,TRUE
3087,53,-750000,885000,TRUE
3088,0,-700000,885000,TRUE
3089,0,-650000,885000,TRUE
3090,1,-600000,885000,TRUE
3091,5,-550000,885000,TRUE
3092,4,-500000,885000,TRUE
3093,8,-450000,885000,TRUE
3094,12,-400000,885000,TRUE
3095,14,-350000,885000,TRUE
3096,32,-300000,885000,TRUE
3097,86,-250000,885000,TRUE
3098,44,-200000,885000,TRUE
3099,485,-150000,885000,TRUE
3100,27,-100000,885000,TRUE
3101,42,-50000,885000,TRUE
3102,19,0,885000,TRUE
3103,113,50000,885000,TRUE
3104,18,100000,885000,TRUE
3105,59,150000,885000,TRUE
3106,25,200000,885000,TRUE
3107,10,250000,885000,TRUE
3108,4,300000,885000,TRUE
3109,14,350000,885000,TRUE
3110,1,400000,885000,TRUE
3111,25,450000,885000,TRUE
3112,3,500000,885000,TRUE
3113,11,550000,885000,TRUE
3114,5,600000,885000,TRUE
3115,2,650000,885000,TRUE
3116,13,700000,885000,TRUE
3117,9,750000,885000,TRUE
3118,7,800000,885000,TRUE
3119,27,850000,885000,TRUE
3120,20,900000,885000,TRUE
3121,13,950000,885000,TRUE
3122,5,1000000,885000,TRUE
3123,9,1050000,885000,TRUE
3124,97,1100000,885000,TRUE
3125,57,1150000,885000,TRUE
3126,4,1200000,885000,TRUE
3127,8,1250000,885000,TRUE
3128,13,1300000,885000,TRUE
3129,61,1350000,885000,TRUE
3130,78,1400000,885000,TRUE
3131,0,-850000,835000,TRUE
3132,0,-800000,835000,TRUE
3133,12,-750000,835000,TRUE
3134,2,-700000,835000,TRUE
3135,0,-650000,835000,TRUE
3136,7,-600000,835000,TRUE
3137,25,-550000,835000,TRUE
3138,3,-500000,835000,TRUE
3139,16,-450000,835000,TRUE
3140,11,-400000,835000,TRUE
3141,68,-350000,835000,TRUE
3142,51,-300000,835000,TRUE
3143,179,-250000,835000,TRUE
3144,436,-200000,835000,TRUE
3145,1794,-150000,835000,TRUE
3146,273,-100000,835000,TRUE
3147,390,-50000,835000,TRUE
3148,69,0,835000,TRUE
3149,107,50000,835000,TRUE
3150,34,100000,835000,TRUE
3151,15,150000,835000,TRUE
3152,5,200000,835000,TRUE
3153,2,250000,835000,TRUE
3154,4,300000,835000,TRUE
3155,1,350000,835000,TRUE
3156,4,400000,835000,TRUE
3157,76,450000,835000,TRUE
3158,175,500000,835000,TRUE
3159,49,550000,835000,TRUE
3160,133,600000,835000,TRUE
3161,7,650000,835000,TRUE
3162,54,700000,835000,TRUE
3163,10,750000,835000,TRUE
3164,81,800000,835000,TRUE
3165,13,850000,835000,TRUE
3166,2,900000,835000,TRUE
3167,100,950000,835000,TRUE
3168,75,1000000,835000,TRUE
3169,9,1050000,835000,TRUE
3170,50,1100000,835000,TRUE
3171,129,1150000,835000,TRUE
3172,3,1200000,835000,TRUE
3173,24,1250000,835000,TRUE
3174,922,1300000,835000,TRUE
3175,259,1350000,835000,TRUE
3176,42,1400000,835000,TRUE
3177,62,1450000,835000,TRUE
3178,0,-850000,785000,TRUE
3179,2,-800000,785000,TRUE
3180,2,-750000,785000,TRUE
3181,0,-700000,785000,TRUE
3182,0,-650000,785000,TRUE
3183,3,-600000,785000,TRUE
3184,8,-550000,785000,TRUE
3185,16,-500000,785000,TRUE
3186,9,-450000,785000,TRUE
3187,74,-400000,785000,TRUE
3188,36,-350000,785000,TRUE
3189,355,-300000,785000,TRUE
3190,313,-250000,785000,TRUE
3191,1063,-200000,785000,TRUE
3192,1099,-150000,785000,TRUE
3193,174,-100000,785000,TRUE
3194,109,-50000,785000,TRUE
3195,109,0,785000,TRUE
3196,1302,50000,785000,TRUE
3197,105,100000,785000,TRUE
3198,26,150000,785000,TRUE
3199,8,200000,785000,TRUE
3200,17,250000,785000,TRUE
3201,5,300000,785000,TRUE
3202,6,350000,785000,TRUE
3203,15,400000,785000,TRUE
3204,1,450000,785000,TRUE
3205,3,500000,785000,TRUE
3206,19,550000,785000,TRUE
3207,10,600000,785000,TRUE
3208,0,650000,785000,TRUE
3209,18,1000000,785000,TRUE
3210,17,1050000,785000,TRUE
3211,3,1100000,785000,TRUE
3212,1,1200000,785000,TRUE
3213,64,1250000,785000,TRUE
3214,19,1300000,785000,TRUE
3215,47,1350000,785000,TRUE
3216,92,1400000,785000,TRUE
3217,79,1450000,785000,TRUE
3218,0,1500000,785000,TRUE
3219,0,-800000,735000,TRUE
3220,0,-750000,735000,TRUE
3221,367,-700000,735000,TRUE
3222,0,-650000,735000,TRUE
3223,138,-500000,735000,TRUE
3224,11,-450000,735000,TRUE
3225,45,-400000,735000,TRUE
3226,90,-350000,735000,TRUE
3227,119,-300000,735000,TRUE
3228,6815,-250000,735000,TRUE
3229,1722,-200000,735000,TRUE
3230,210,-150000,735000,TRUE
3231,26,-100000,735000,TRUE
3232,180,-50000,735000,TRUE
3233,522,0,735000,TRUE
3234,299,50000,735000,TRUE
3235,408,100000,735000,TRUE
3236,8,150000,735000,TRUE
3237,0,200000,735000,TRUE
3238,5,250000,735000,TRUE
3239,0,300000,735000,TRUE
3240,5,350000,735000,TRUE
3241,2,400000,735000,TRUE
3242,3,450000,735000,TRUE
3243,2,500000,735000,TRUE
3244,2,550000,735000,TRUE
3245,2,600000,735000,TRUE
3246,1,650000,735000,TRUE
3247,52,1300000,735000,TRUE
3248,65,1350000,735000,TRUE
3249,185,1400000,735000,TRUE
3250,626,1450000,735000,TRUE
3251,16,1500000,735000,TRUE
3252,1,-750000,685000,TRUE
3253,1,-700000,685000,TRUE
3254,18,-650000,685000,TRUE
3255,4,-500000,685000,TRUE
3256,16,-450000,685000,TRUE
3257,8,-400000,685000,TRUE
3258,23,-350000,685000,TRUE
3259,29,-300000,685000,TRUE
3260,82,-250000,685000,TRUE
3261,163,-200000,685000,TRUE
3262,6,-150000,685000,TRUE
3263,18,-100000,685000,TRUE
3264,48,-50000,685000,TRUE
3265,14,0,685000,TRUE
3266,259,50000,685000,TRUE
3267,8,100000,685000,TRUE
3268,0,150000,685000,TRUE
3270,0,500000,685000,TRUE
3271,0,550000,685000,TRUE
3272,0,600000,685000,TRUE
3273,0,650000,685000,TRUE
3275,164,1300000,685000,TRUE
3276,106,1350000,685000,TRUE
3277,151,1400000,685000,TRUE
3278,140,1450000,685000,TRUE
3279,52,1500000,685000,TRUE
3280,0,1550000,685000,TRUE
3281,8,-450000,635000,TRUE
3282,0,-400000,635000,TRUE
3283,6,-350000,635000,TRUE
3284,129,-300000,635000,TRUE
3285,11,-250000,635000,TRUE
3286,28,-200000,635000,TRUE
3287,31,-150000,635000,TRUE
3288,44,-100000,635000,TRUE
3289,109,-50000,635000,TRUE
3290,20,0,635000,TRUE
3291,79,50000,635000,TRUE
3292,306,1300000,635000,TRUE
3293,145,1350000,635000,TRUE
3294,40,1400000,635000,TRUE
3295,79,1450000,635000,TRUE
3296,145,1500000,635000,TRUE
3297,4,1550000,635000,TRUE
3298,3,-450000,585000,TRUE
3299,3,-400000,585000,TRUE
3300,8,-350000,585000,TRUE
3301,24,-300000,585000,TRUE
3302,136,-250000,585000,TRUE
3303,32,-200000,585000,TRUE
3304,99,-150000,585000,TRUE
3305,647,-100000,585000,TRUE
3306,23,-50000,585000,TRUE
3308,0,1300000,585000,TRUE
3309,308,1350000,585000,TRUE
3310,13,1400000,585000,TRUE
3311,113,1450000,585000,TRUE
3312,7,1500000,585000,TRUE
3313,122,1550000,585000,TRUE
3314,30,1600000,585000,TRUE
3315,1,-400000,535000,TRUE
3316,38,-350000,535000,TRUE
3317,2,-300000,535000,TRUE
3318,6,-250000,535000,TRUE
3319,123,-200000,535000,TRUE
3320,248,-150000,535000,TRUE
3321,133,-100000,535000,TRUE
