"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
332,-5.00803919275703,-10.711662518617,-0.413155898917655,-1.60019375833296,-5.9638753812572,2.41336461108899,-1.79391129252948,-8.24202725024976,4.12202601033229,1625000,2210000,-76.2814340387216,41.3734948398519
333,-4.41493788540227,-9.86293200903236,0.0659746012362749,-1.51184317483668,-5.75854519784132,2.4151565789986,-1.80999551528973,-8.16130137952208,3.96643686207505,1725000,2210000,-75.1056436530582,41.1840657562154
334,-3.8363428459037,-9.15195363541809,0.684696036869982,-1.44482239893379,-5.66163882127466,2.50666108181465,-1.89476104046603,-8.26487052381703,3.863932606693,1825000,2210000,-73.9363196358531,40.9839148243017
335,-3.19114201238258,-8.97656568743102,1.97181331308306,-1.25698794115041,-5.86955928951792,3.17432753942347,-2.00401009034249,-8.97546124046009,4.29467096180749,1925000,2210000,-72.773758580985,40.7731342127787
336,-2.97331218276717,-9.58474951414105,3.09991577179822,-1.18869799627366,-6.47722757494835,3.871080387062,-2.1423571741559,-10.0378436978726,5.08271030967673,2025000,2210000,-71.618249501135,40.5518241974476
337,-2.99394180119382,-10.5935315715979,3.79569713410048,0.298031300491001,-5.58554240459303,6.04741052327249,-2.90288138039149,-11.5833047058481,5.13374668937835,-2375000,2110000,-124.02466717871,38.8424668401163
338,-2.9821173592461,-9.98699647540264,3.20452401150979,0.290194127198194,-5.00218321029736,5.54626440762259,-2.8940287428752,-10.8315505364893,4.40651457628153,-2275000,2110000,-122.907985943425,39.0967675061304
339,-2.96455692998028,-9.5823969863251,2.83734570395346,0.269565584239683,-4.71496255095327,5.20322274452466,-2.86286320091969,-10.3267318718694,4.01589707756631,-2175000,2110000,-121.783619133343,39.3409702251509
340,-2.91746452472868,-9.23955720585877,2.6769136874238,0.246512768623844,-4.49668045408163,4.97032905142226,-2.80889904424571,-9.95331767312676,3.72997474693305,-2075000,2110000,-120.651806753046,39.5749805978363
341,-2.84951279590868,-8.88924861066226,2.50707497197926,0.206022966527078,-4.35974252269102,4.71868523811002,-2.70076222070874,-9.59606040310113,3.60064874381044,-1975000,2110000,-119.51279218513,39.7987035291027
342,-2.76134343921274,-8.54496664503757,2.38983208680193,0.147444761527054,-4.24352257057355,4.48178257417238,-2.52613863198231,-9.14524938618338,3.51534805030479,-1875000,2110000,-118.366840144988,40.012046616231
343,-2.61947550103551,-8.11359184116215,2.37106753008255,0.0601018466281073,-4.18790312169235,4.22024893585136,-2.27072613564981,-8.57073847859441,3.49654311941495,-1775000,2110000,-117.214222868428,40.2149158315049
344,-2.43505558118269,-7.64988355271014,2.36001493798424,-0.0634558607057224,-4.15004665581986,3.85797407213131,-1.8935216964234,-7.86142763268857,3.70619696352885,-1675000,2110000,-116.055222960757,40.4072198239495
345,-2.23223053447911,-7.12506658367232,2.33892655168054,-0.226211704036648,-4.13050148096684,3.49880522507231,-1.38989565867164,-6.95958872322194,3.97266446468187,-1575000,2110000,-114.890134705471,40.5888730639049
346,-2.06853744382911,-6.68920277619823,2.23308832055255,-0.400808021169434,-4.03899298865544,3.04445059632828,-0.706552116929978,-5.8969717830254,4.41565760555508,-1475000,2110000,-113.71926692808,40.7597899382393
347,-2.09644463583141,-6.33616333241878,1.82313512588089,-0.537450929840094,-3.72916354815415,2.44512303011635,0.282526344179232,-4.22283149759317,5.03081109128136,-1375000,2110000,-112.542930205307,40.9198908281501
348,-2.71370503670093,-5.84471667066357,-0.25644357027137,-0.591014418918543,-1.61396879885918,0.179297295780319,1.81797941723744,-0.564564890283332,4.95005757381248,-1275000,2110000,-111.36144948593,41.06909979067
349,-3.06657143385583,-6.20599601668474,-0.513364437063155,-0.511996754087486,-1.41708929831868,0.248469267501551,-0.15006965821096,-4.12851011635992,3.74775105661869,-1175000,2110000,-110.175158649969,41.2073448359788
350,-2.51534242004712,-6.83918411518914,1.41610858122266,-0.121699161867775,-3.38151795228351,3.09020379168626,-0.515252356646815,-5.44659592480552,4.35984578389,-1075000,2110000,-108.984400313954,41.3345568546214
351,-2.52624718525087,-7.29144364140699,1.84794981011888,-0.0244906308714331,-3.73711193464681,3.63310517694309,-0.820056267058013,-6.23138637186595,4.42739061056984,-975000,2110000,-107.789526802437,41.4506758964338
352,-2.73894440926669,-7.89290256874576,1.9225041337339,-0.0374422014192672,-4.01526911234482,3.88224076436514,-1.03337297137903,-6.69853012816113,4.39087607777044,-875000,2110000,-106.59089321746,41.5556414409199
353,-3.03798973752292,-8.43122964474018,1.75299381593371,-0.0986130063200489,-4.24910947170039,3.93250984436016,-1.15845471677147,-6.96351189546334,4.43657069245349,-775000,2110000,-105.388866783082,41.6494033927703
354,-3.35953382423638,-8.94983233640945,1.49426565906821,-0.188510025123337,-4.4750794331936,3.97363485990358,-1.2322799493005,-7.20985254337696,4.46634680534441,-675000,2110000,-104.183816639022,41.7319112061745
355,-3.6905036673303,-9.45702930882353,1.17770702205374,-0.275594168101096,-4.65399700196862,3.94196703193797,-1.27644370037114,-7.3431945065278,4.44511548586472,-575000,2110000,-102.976127108277,41.8031169696211
356,-4.0329428688798,-9.99529388412006,0.889817333707485,-0.368737494890263,-4.84050128490691,3.85748215740101,-1.29258314412756,-7.43479667138091,4.517812826105,-475000,2110000,-101.766174148434,41.8629927325748
357,-4.38890076502801,-10.4963313739748,0.582119821031474,-0.461357574629928,-4.97118112949762,3.81138855349642,-1.28846962851582,-7.46411165232426,4.52409165274057,-375000,2110000,-100.554346689676,41.911503280644
358,-4.73223883906641,-11.0278776738859,0.270978414099471,-0.561518185474895,-5.08262671891348,3.7466310728417,-1.2905180692138,-7.45634391619381,4.50386965979563,-275000,2110000,-99.3410346863698,41.9486254730008
359,-5.06184468899177,-11.458361244056,0.000263714760337407,-0.665389297138176,-5.19692316862557,3.61766961241093,-1.30205942158137,-7.4606292119817,4.47957489265953,-175000,2110000,-98.1266346638523,41.9743378408648
360,-5.38174348723388,-11.8550645540789,-0.276006520697637,-0.771845688826262,-5.33498114120177,3.50763121512174,-1.32822156579206,-7.59098485415933,4.48015094768003,-75000,2110000,-96.9115395157956,41.9886267304627
361,-5.69460724195318,-12.1885871327479,-0.562181361624226,-0.880668574981083,-5.48190559284448,3.3796541294225,-1.35004188422949,-7.58048450476634,4.47321653834757,25000,2110000,-95.6961446528039,41.991486078231
362,-5.98248292772181,-12.5487726375448,-0.787297458563481,-0.994082982334062,-5.62485543119851,3.28469452576372,-1.38108003813529,-7.65172458050285,4.44040044068729,125000,2110000,-94.4808485830904,41.9829135492977
363,-6.21353382189636,-12.7725013000936,-0.910100212198096,-1.1037004573547,-5.78503997613716,3.15833054561392,-1.44858365905822,-7.7160626165172,4.39618556501385,225000,2110000,-93.266052908834,41.9629091532816
364,-6.40573624263414,-12.9753738250209,-0.959611024270733,-1.20215396167627,-5.87858723660878,3.03028064311199,-1.5542690395644,-7.8225957251085,4.28309677046394,325000,2110000,-92.0521452789278,41.9314906325088
365,-6.53650306012679,-13.0691780970027,-0.979864636357021,-1.28319790114794,-5.97261983456874,2.92329267513493,-1.71098297983369,-8.01602626422646,4.11124109201686,425000,2110000,-90.839526788387,41.8886696516792
366,-6.61714863989703,-13.1404237447286,-0.984715197237656,-1.33404489801137,-6.04458543637075,2.91054316631856,-1.90348748287291,-8.23764936686407,3.88601821676302,525000,2110000,-89.6285889024042,41.8344717157659
367,-6.6291674497846,-13.1866400583723,-0.988981139541351,-1.33170318317417,-6.05845993696456,2.93948602272466,-2.11477181245715,-8.5350016334196,3.75976120756366,625000,2110000,-88.4197175457727,41.7689244091229
368,-6.5946806164727,-13.1108739200164,-0.984489797557858,-1.28898982482625,-6.03165319911276,3.01462947743947,-2.29485904417609,-8.76117515511214,3.62816156569419,725000,2110000,-87.2133024335968,41.692060123963
369,-6.53182114444382,-13.0706187212572,-0.97110740479205,-1.21738256507648,-5.95743270707535,3.14513984837833,-2.43064177572681,-8.96046764640344,3.52913436042112,825000,2110000,-86.0097184343607,41.6039223021239
370,-6.42962482303126,-12.9341977154286,-0.949683652516034,-1.15998645183092,-5.89840150082259,3.24071778727405,-2.51250642517016,-9.13023934597478,3.49862517634274,925000,2110000,-84.8093409789062,41.5045530421012
371,-6.29503302065606,-12.79495677212,-0.905300297311265,-1.14923739117108,-5.94035009978653,3.28836930786012,-2.49867184523582,-9.19431986620773,3.60380213301225,1025000,2110000,-83.6125428482249,41.3940018941463
372,-6.12961970136254,-12.6436465247626,-0.806327626179728,-1.18288447394054,-5.97481243912572,3.29158206232773,-2.40879185883141,-9.17587329938793,3.75367401381469,1125000,2110000,-82.4196830369011,41.2723284259948
373,-5.91894553875566,-12.4881111716965,-0.618254932918398,-1.27656178012067,-6.1535022812531,3.22992574106116,-2.24617465820118,-9.09798191957836,4.06411395670925,1225000,2110000,-81.2311182419823,41.1395912895322
374,-5.71834226772397,-12.2252787943454,-0.504267662102079,-1.37362360716407,-6.20874382381522,3.05139780881741,-2.09700581737627,-9.02024124134945,4.2879632766323,1325000,2110000,-80.047189593144,40.9958571056395
375,-5.53743750870263,-11.9555914149663,-0.410444142694648,-1.44615278171623,-6.24434334903606,2.95422310038953,-1.985676915572,-8.83838779830661,4.30717238443389,1425000,2110000,-78.8682390611401,40.8411933649345
376,-5.32171354327354,-11.5868230993903,-0.330425052536624,-1.48661981783147,-6.20691717123624,2.82992993745714,-1.90209039382156,-8.72740756506155,4.31876176097058,1525000,2110000,-77.6945959284787,40.6756770333937
377,-5.04755293033299,-11.128508449362,-0.11749524277814,-1.48858874998226,-6.18377419592111,2.80755478618438,-1.8519862770457,-8.61938476529109,4.37601707785916,1625000,2110000,-76.5265788372098,40.499384451219
